run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,profile_json,target_updates_json,workload,seed,simulation_duration_ms,sensor_ramp_rise_ms,sensor_variation,initially_latent_stuck,profile_semantic_sha256,configuration_sha256
contract_benign_0000,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0000,"[{""ambient_temp_c"": 18.0, ""end_ms"": 17300, ""engine_load"": 0.201, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 18.0, ""end_ms"": 41700, ""engine_load"": 0.3, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 19.7, ""end_ms"": 73300, ""engine_load"": 0.213, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 19.7, ""end_ms"": 120000, ""engine_load"": 0.267, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310001,120000,0,0:0:8600,0,90664e5d56ccbc9b645af968fa39e8979e0633a9998f4def9b535ade2e8704e6,475727178354f4fa3d8f6ae39b92927a663099149082e1588323d797442b2250
contract_benign_0001,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0001,"[{""ambient_temp_c"": 18.00031, ""end_ms"": 17300, ""engine_load"": 0.30150000000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 18.00031, ""end_ms"": 41700, ""engine_load"": 0.45, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 19.700309999999998, ""end_ms"": 73300, ""engine_load"": 0.3195, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 19.700309999999998, ""end_ms"": 120000, ""engine_load"": 0.4005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310018,120000,0,0.025:0:8600,0,22bd8a604ff4a120746cd1ef006ac5fdc5cd69a8e973a465633cd7f251232458,95466a1903be9064ce658498fc8ac707a28669f42484088fdb4853f5fd2edf5b
contract_benign_0002,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0002,"[{""ambient_temp_c"": 18.00062, ""end_ms"": 17300, ""engine_load"": 0.402, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 18.00062, ""end_ms"": 41700, ""engine_load"": 0.6, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 19.70062, ""end_ms"": 73300, ""engine_load"": 0.426, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 19.70062, ""end_ms"": 120000, ""engine_load"": 0.534, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310035,120000,0,0.065:0:8600,0,82bf5ed89d44ed5b299b48930779139cd6b6cf4fd997267cae37434d0131b2a3,108f749204ed429527da5042ff7631692e20a4c34f387c868fafa77154283361
contract_benign_0003,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0003,"[{""ambient_temp_c"": 18.00093, ""end_ms"": 17300, ""engine_load"": 0.5025000000000001, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 18.00093, ""end_ms"": 41700, ""engine_load"": 0.75, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 19.70093, ""end_ms"": 73300, ""engine_load"": 0.5325, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 19.70093, ""end_ms"": 120000, ""engine_load"": 0.6675, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310052,120000,0,0.095:0:8600,0,06dcbf58e6205543e69f467acc89c598033a0a4fece693613059768b79f5daaf,f234a10340429a1c58b0429db83963f9990812564a5b01c08b6b7fdd3ee87856
contract_benign_0004,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0004,"[{""ambient_temp_c"": 18.00124, ""end_ms"": 17300, ""engine_load"": 0.6499, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 18.00124, ""end_ms"": 41700, ""engine_load"": 0.97, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 19.70124, ""end_ms"": 73300, ""engine_load"": 0.6887, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 19.70124, ""end_ms"": 120000, ""engine_load"": 0.8633, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310069,120000,0,0.04:1.4:14600,0,2d20bafa6c43b7e730125bfd69dde716ed08aac2d46911fd088be7ecf7f3b433,130dcf27158d6ab7b8c995d570e66bc9971b725a2f77f2f6fd244f5d8a41769b
contract_benign_0005,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0005,"[{""ambient_temp_c"": 24.00155, ""end_ms"": 17300, ""engine_load"": 0.201, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 24.00155, ""end_ms"": 41700, ""engine_load"": 0.3, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 25.70155, ""end_ms"": 73300, ""engine_load"": 0.213, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 25.70155, ""end_ms"": 120000, ""engine_load"": 0.267, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310086,120000,0,0.08:2.4:8200,0,737a51a767eedf1bae560b67b4f8373c244c3d8e77b68141dbdd53f1ce837faf,f77aee11bda798e7c95404b07037707b04143cbb2aad3bf48d4f1e868608d907
contract_benign_0006,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0006,"[{""ambient_temp_c"": 24.00186, ""end_ms"": 17300, ""engine_load"": 0.30150000000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 24.00186, ""end_ms"": 41700, ""engine_load"": 0.45, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 25.70186, ""end_ms"": 73300, ""engine_load"": 0.3195, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 25.70186, ""end_ms"": 120000, ""engine_load"": 0.4005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310103,120000,0,0:0:8600,0,e5fc4e8faca06dd57819d23cbba10aa96b043b6eb4d6e0caf3af9465ace0a222,e9faaac0cb50e0adefd172883d9ca657e873ba10da4f7017f7cb5cefe198381b
contract_benign_0007,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0007,"[{""ambient_temp_c"": 24.00217, ""end_ms"": 17300, ""engine_load"": 0.402, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 24.00217, ""end_ms"": 41700, ""engine_load"": 0.6, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 25.70217, ""end_ms"": 73300, ""engine_load"": 0.426, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 25.70217, ""end_ms"": 120000, ""engine_load"": 0.534, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310120,120000,0,0.025:0:8600,0,c3c070be165a27246c09bdf75cbef71d7616d8be6e735e0736d2cc128cced412,15f3b418948451fa53e975fc35ac5233df052e5d5c62864cc9122151ae405ea3
contract_benign_0008,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0008,"[{""ambient_temp_c"": 24.00248, ""end_ms"": 17300, ""engine_load"": 0.5025000000000001, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 24.00248, ""end_ms"": 41700, ""engine_load"": 0.75, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 25.702479999999998, ""end_ms"": 73300, ""engine_load"": 0.5325, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 25.702479999999998, ""end_ms"": 120000, ""engine_load"": 0.6675, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310137,120000,0,0.065:0:8600,0,9a4336f5257db46d818d3e45addcc108657e8e47a369297bd5371fc7c833a975,892c83fbc55818c1e52b7296da8e0c3f330571058dd67a47758d046862c284d3
contract_benign_0009,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0009,"[{""ambient_temp_c"": 24.00279, ""end_ms"": 17300, ""engine_load"": 0.6499, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 24.00279, ""end_ms"": 41700, ""engine_load"": 0.97, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 25.70279, ""end_ms"": 73300, ""engine_load"": 0.6887, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 25.70279, ""end_ms"": 120000, ""engine_load"": 0.8633, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310154,120000,0,0.095:0:8600,0,812239b35d6d7e18dfa75e31298100b15766c129ba96f7a6774ac6e7dc8d1326,df6030e75a13e52aba152acdf25a372fcdce2dd48dccd3d862ac1ef14e3fe2d7
contract_benign_0010,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0010,"[{""ambient_temp_c"": 30.0031, ""end_ms"": 17300, ""engine_load"": 0.201, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 30.0031, ""end_ms"": 41700, ""engine_load"": 0.3, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 31.7031, ""end_ms"": 73300, ""engine_load"": 0.213, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 31.7031, ""end_ms"": 120000, ""engine_load"": 0.267, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310171,120000,0,0.04:1.4:14600,0,3aff8837e8218471eba1838a8dba2781d3088720f1cf02be3c30ee30daa0ff38,efce89bcbfb68b3a247460a9c1a96eca393c4fcc62de59e2f41a87dad182bdc5
contract_benign_0011,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0011,"[{""ambient_temp_c"": 30.00341, ""end_ms"": 17300, ""engine_load"": 0.30150000000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 30.00341, ""end_ms"": 41700, ""engine_load"": 0.45, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 31.703409999999998, ""end_ms"": 73300, ""engine_load"": 0.3195, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 31.703409999999998, ""end_ms"": 120000, ""engine_load"": 0.4005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310188,120000,0,0.08:2.4:8200,0,bea49fbdeda20e3073289bf0747839839449678b528e1091d52c29d07be6ad6a,4749a578e96412a65a74aceaf013167de16ad6c4e82ed9dca68284efabeb3a1e
contract_benign_0012,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0012,"[{""ambient_temp_c"": 30.00372, ""end_ms"": 17300, ""engine_load"": 0.402, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 30.00372, ""end_ms"": 41700, ""engine_load"": 0.6, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 31.70372, ""end_ms"": 73300, ""engine_load"": 0.426, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 31.70372, ""end_ms"": 120000, ""engine_load"": 0.534, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310205,120000,0,0:0:8600,0,d3e647abdcc1c5de94e183346ffa07d9183101dfe3cb96836c917f5c21cb75f1,3209ec7b1d7d42cb41075a23e73db1a24bbce965ee3f7695d1e773f56dcbb49b
contract_benign_0013,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0013,"[{""ambient_temp_c"": 30.00403, ""end_ms"": 17300, ""engine_load"": 0.5025000000000001, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 30.00403, ""end_ms"": 41700, ""engine_load"": 0.75, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 31.70403, ""end_ms"": 73300, ""engine_load"": 0.5325, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 31.70403, ""end_ms"": 120000, ""engine_load"": 0.6675, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310222,120000,0,0.025:0:8600,0,e72c32f09574f56f2836529eb4207c1645f9c1e052aa6d70b7b474eab5a04e7a,3ce165b0f9ca4b47f529cd6cc9944dbccc28573a4ece9dff5874f640abf926e1
contract_benign_0014,NORMAL,baseline,none,0,0,120100,0,benign_train_0,benign-characterization,contract_benign_profile_0014,"[{""ambient_temp_c"": 30.00434, ""end_ms"": 17300, ""engine_load"": 0.6499, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 30.00434, ""end_ms"": 41700, ""engine_load"": 0.97, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 31.70434, ""end_ms"": 73300, ""engine_load"": 0.6887, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 31.70434, ""end_ms"": 120000, ""engine_load"": 0.8633, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310239,120000,0,0.065:0:8600,0,06d38a7f535298beae6a562a304ef53ee3abc5a9d9f13e84f267c1e6a8be33af,f63e0250638102f9c2302b4b9b16abe0a79a3710125d5628a68a609cb75546c0
contract_benign_0015,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0015,"[{""ambient_temp_c"": 36.00465, ""end_ms"": 17300, ""engine_load"": 0.201, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 36.00465, ""end_ms"": 41700, ""engine_load"": 0.3, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 37.70465, ""end_ms"": 73300, ""engine_load"": 0.213, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 37.70465, ""end_ms"": 120000, ""engine_load"": 0.267, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310256,120000,0,0.095:0:8600,0,cab89cca8f85727084cd0815b17112a46aa2522e31084c9c983c438061974f20,902f994a19dcb60d19b68b869fef22a7623908da44102f44e946065b3b206643
contract_benign_0016,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0016,"[{""ambient_temp_c"": 36.00496, ""end_ms"": 17300, ""engine_load"": 0.30150000000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 36.00496, ""end_ms"": 41700, ""engine_load"": 0.45, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 37.70496, ""end_ms"": 73300, ""engine_load"": 0.3195, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 37.70496, ""end_ms"": 120000, ""engine_load"": 0.4005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310273,120000,0,0.04:1.4:14600,0,6115fe0bbe52a58b67547e0889d1674e0a34bb6aa213ef015e50aa6a4c4f5d6d,c9595ef595bfbc37ce93adf8a8c66b0fb36060bbef64387b1664aaca05110809
contract_benign_0017,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0017,"[{""ambient_temp_c"": 36.00527, ""end_ms"": 17300, ""engine_load"": 0.402, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 36.00527, ""end_ms"": 41700, ""engine_load"": 0.6, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 37.705270000000006, ""end_ms"": 73300, ""engine_load"": 0.426, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 37.705270000000006, ""end_ms"": 120000, ""engine_load"": 0.534, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310290,120000,0,0.08:2.4:8200,0,6b8a629439b4cb41aada3dd7d198535075c532b385193bf760c938c8a217c8e4,47b8710230e0f45a153eaa6858273a8791b8b6375ac8a1817cbc24d3f3cd4dc4
contract_benign_0018,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0018,"[{""ambient_temp_c"": 36.00558, ""end_ms"": 17300, ""engine_load"": 0.5025000000000001, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 36.00558, ""end_ms"": 41700, ""engine_load"": 0.75, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 37.705580000000005, ""end_ms"": 73300, ""engine_load"": 0.5325, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 37.705580000000005, ""end_ms"": 120000, ""engine_load"": 0.6675, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310307,120000,0,0:0:8600,0,f7ae9de25188e7fc44b0f4c11e6fe1a35112214f88423359cf5ff18f5c2bae8a,ab5bf42b8878ef0641612e0d025d2ce8b1a1ce233594a28065b3887a9e95cf79
contract_benign_0019,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0019,"[{""ambient_temp_c"": 36.00589, ""end_ms"": 17300, ""engine_load"": 0.6499, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 36.00589, ""end_ms"": 41700, ""engine_load"": 0.97, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 37.705890000000004, ""end_ms"": 73300, ""engine_load"": 0.6887, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 37.705890000000004, ""end_ms"": 120000, ""engine_load"": 0.8633, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310324,120000,0,0.025:0:8600,0,32c1083d430a0cc3a7012e502d406dbf1672d2e32c3a11f76e3d51a10c8be68f,b5b1001ea4f71abdcef9f4e9491f3ec9ceafbb09ca49b35477feb03eb3bd810a
contract_benign_0020,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0020,"[{""ambient_temp_c"": 42.0062, ""end_ms"": 17300, ""engine_load"": 0.201, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 42.0062, ""end_ms"": 41700, ""engine_load"": 0.3, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 43.7062, ""end_ms"": 73300, ""engine_load"": 0.213, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 43.7062, ""end_ms"": 120000, ""engine_load"": 0.267, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310341,120000,0,0.065:0:8600,0,a17890cec391a643d03f4db558a84f9f58c0d17f22fb155954301b17d167d858,3007d164368ed7323f033886dde63af29641fe6d4c1c815117af004a58f7db92
contract_benign_0021,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0021,"[{""ambient_temp_c"": 42.00651, ""end_ms"": 17300, ""engine_load"": 0.30150000000000005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 42.00651, ""end_ms"": 41700, ""engine_load"": 0.45, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 43.70651, ""end_ms"": 73300, ""engine_load"": 0.3195, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 43.70651, ""end_ms"": 120000, ""engine_load"": 0.4005, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]","[[32100, 99], [64700, 92]]",authorized_updates,310358,120000,0,0.095:0:8600,0,bf3bb5af3e58e47a41808cd438dcafae82077481445eb91d5378e4316b4b4987,cea7f6bddf407eb24f1f3d05dc5908300ca76f1966589defa56806b7867afa9b
contract_benign_0022,NORMAL,baseline,none,0,0,120100,0,benign_train_1,benign-characterization,contract_benign_profile_0022,"[{""ambient_temp_c"": 42.00682, ""end_ms"": 17300, ""engine_load"": 0.402, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 3.35}, {""ambient_temp_c"": 42.00682, ""end_ms"": 41700, ""engine_load"": 0.6, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 17300, ""vehicle_speed_kph"": 5}, {""ambient_temp_c"": 43.70682, ""end_ms"": 73300, ""engine_load"": 0.426, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 41700, ""vehicle_speed_kph"": 3.55}, {""ambient_temp_c"": 43.70682, ""end_ms"": 120000, ""engine_load"": 0.534, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 73300, ""vehicle_speed_kph"": 4.45}]",[],static_target,310375,120000,0,0.04:1.4:14600,0,44f83a08fcb2e6c4861e367042b1b829d67d9c44251a85041492be46e6c76787,6a01545241115159417290ecd9f9d7b7d9ea81983b0804cacf234636426c2637
