run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,profile_json,target_updates_json,workload,seed,simulation_duration_ms,sensor_variation,profile_semantic_sha256,configuration_sha256,initially_latent_stuck
current_0454,COMMUNICATION,replayed_sample,permanent,300,0,26200,13700,operating_family_3,development-train,current_profile_0454,"[{""ambient_temp_c"": 33.255, ""end_ms"": 18100, ""engine_load"": 0.6033704999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.255, ""end_ms"": 49300, ""engine_load"": 0.87445, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.255, ""end_ms"": 87100, ""engine_load"": 0.7257934999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.255, ""end_ms"": 120000, ""engine_load"": 0.8307275, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1697,120000,0:0:6000,485484146ec4ae51849553c904a47342a4b4634eb6a0d87750c51688512c1c82,3fc073070bc81018311fed8f6e8a1f53cfe24ee38222b88e5ae710d0658c690a,0
current_0455,COMMUNICATION,replayed_sample,permanent,1300,0,26500,18500,operating_family_3,development-train,current_profile_0455,"[{""ambient_temp_c"": 33.258, ""end_ms"": 18100, ""engine_load"": 0.6034877999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.258, ""end_ms"": 49300, ""engine_load"": 0.87462, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.258, ""end_ms"": 87100, ""engine_load"": 0.7259345999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.258, ""end_ms"": 120000, ""engine_load"": 0.8308889999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1698,120000,0:0:6000,c899e0ae2c083b4e5dd4e42a6d0b160b1bdc5f7f827666ead4da92aac548fb92,e62ec84955731077731b6a8eefe6f8d7158fef4ad2543f187d997e68867a910f,0
current_0456,ACTUATOR,pump_degraded,transient,0.968,0,26800,9700,operating_family_3,development-train,current_profile_0456,"[{""ambient_temp_c"": 33.261, ""end_ms"": 18100, ""engine_load"": 0.6036050999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.261, ""end_ms"": 49300, ""engine_load"": 0.87479, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.261, ""end_ms"": 87100, ""engine_load"": 0.7260756999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.261, ""end_ms"": 120000, ""engine_load"": 0.8310504999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1699,120000,0:0:6000,dd167462662552e9f31f8cf41e70105891422fd66fd09e8bbace3c28a9c47c10,fb521d5bb73098610e8b21126471a6f18f67180523127988f5d4f14c076dd41f,0
current_0457,ACTUATOR,pump_degraded,transient,0.69,0,24700,13700,operating_family_3,development-train,current_profile_0457,"[{""ambient_temp_c"": 33.264, ""end_ms"": 18100, ""engine_load"": 0.6037223999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.264, ""end_ms"": 49300, ""engine_load"": 0.87496, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.264, ""end_ms"": 87100, ""engine_load"": 0.7262167999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.264, ""end_ms"": 120000, ""engine_load"": 0.831212, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1700,120000,0:0:6000,c1ddfccdc6e544d9ba44634769920f05bd1a9ca8ebfa245dbf4b4f0a32197bc4,378dc5419680e40f74f9030f9532c8903e8ee9393b56a75ae76696368fbcb818,0
current_0458,ACTUATOR,pump_degraded,intermittent,0.968,0,25000,18500,operating_family_3,development-train,current_profile_0458,"[{""ambient_temp_c"": 33.267, ""end_ms"": 18100, ""engine_load"": 0.6038397, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.267, ""end_ms"": 49300, ""engine_load"": 0.87513, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.267, ""end_ms"": 87100, ""engine_load"": 0.7263578999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.267, ""end_ms"": 120000, ""engine_load"": 0.8313734999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1701,120000,0:0:6000,a6f811801bacfe52ad282efc9ed7b5c90e0455d56238f15625bf3c29d5f08c05,f5f1bf8537729fcf394905532022dc1c364578748e597cae5f1f2b001d67f9d1,0
current_0459,ACTUATOR,pump_degraded,intermittent,0.69,0,25300,9700,operating_family_3,development-train,current_profile_0459,"[{""ambient_temp_c"": 33.27, ""end_ms"": 18100, ""engine_load"": 0.603957, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.27, ""end_ms"": 49300, ""engine_load"": 0.8753, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.27, ""end_ms"": 87100, ""engine_load"": 0.7264989999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.27, ""end_ms"": 120000, ""engine_load"": 0.8315349999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1702,120000,0:0:6000,df0c508664869ee3d02dc8e37c3f4367ef1d5da45cf43da754dbfbb57ff35174,82d5eb2ef558ee86e4c8c1ca4101d96106df7caab5cd91cc40a1065cbfc2c32c,0
current_0460,ACTUATOR,pump_degraded,permanent,0.968,0,25600,13700,operating_family_3,development-train,current_profile_0460,"[{""ambient_temp_c"": 33.273, ""end_ms"": 18100, ""engine_load"": 0.6040743, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.273, ""end_ms"": 49300, ""engine_load"": 0.87547, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.273, ""end_ms"": 87100, ""engine_load"": 0.7266400999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.273, ""end_ms"": 120000, ""engine_load"": 0.8316965, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1703,120000,0:0:6000,bbda0e18375a7c3cffd27a2c869c749296ead62d798d0dd4c27cf8096703f9c2,e53e91c54653be6c7c8f0cff7c3c859366fc56d2c6be535c60a8896a6781ce26,0
current_0461,ACTUATOR,pump_degraded,permanent,0.69,0,25900,18500,operating_family_3,development-train,current_profile_0461,"[{""ambient_temp_c"": 33.276, ""end_ms"": 18100, ""engine_load"": 0.6041915999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.276, ""end_ms"": 49300, ""engine_load"": 0.87564, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.276, ""end_ms"": 87100, ""engine_load"": 0.7267811999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.276, ""end_ms"": 120000, ""engine_load"": 0.831858, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1704,120000,0:0:6000,40db4159c1f1b29ba6e8055725f5948b2b772a9260b00e64463309cd7e3c729b,805036b21a7e82d04ab27cf67afe9e22ab95f0ff539302b8fb3c3409fbeba6e6,0
current_0462,ACTUATOR,fan_stuck_off,transient,0,0,26200,9700,operating_family_3,development-train,current_profile_0462,"[{""ambient_temp_c"": 33.279, ""end_ms"": 18100, ""engine_load"": 0.6043088999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.279, ""end_ms"": 49300, ""engine_load"": 0.87581, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.279, ""end_ms"": 87100, ""engine_load"": 0.7269222999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.279, ""end_ms"": 120000, ""engine_load"": 0.8320194999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1705,120000,0:0:6000,3070bebede61524a52fe4c2dded3edbf336c8159f736e44dc0906e2bad7284ad,344171766351c30403a4b65524fefca6e56a45477813b3b7aaa3b013d1589d6d,0
current_0463,ACTUATOR,fan_stuck_off,transient,0,0,26500,13700,operating_family_3,development-train,current_profile_0463,"[{""ambient_temp_c"": 33.282, ""end_ms"": 18100, ""engine_load"": 0.6044261999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.282, ""end_ms"": 49300, ""engine_load"": 0.87598, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.282, ""end_ms"": 87100, ""engine_load"": 0.7270633999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.282, ""end_ms"": 120000, ""engine_load"": 0.832181, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1706,120000,0:0:6000,1bf78d70e0ec193d043cf9148e919d1998d1fd35865aba239d8fa5a162e16acc,74ac7917105c384d959e92f68923a81265843c383b28c02d41f9fd7c896e4f8a,0
current_0464,ACTUATOR,fan_stuck_off,intermittent,0,0,26800,18500,operating_family_3,development-train,current_profile_0464,"[{""ambient_temp_c"": 33.285, ""end_ms"": 18100, ""engine_load"": 0.6045434999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.285, ""end_ms"": 49300, ""engine_load"": 0.87615, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.285, ""end_ms"": 87100, ""engine_load"": 0.7272044999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.285, ""end_ms"": 120000, ""engine_load"": 0.8323425, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1707,120000,0:0:6000,82a517b88577c1d3bc86dfd0f20f740fc764ea8c7bd87542c2808a11bd6679bc,0cf8507b21db061cf25b8f4543ce9eea48ab603b1a4050b23930f2659bc0b200,0
current_0465,ACTUATOR,fan_stuck_off,intermittent,0,0,24700,9700,operating_family_3,development-train,current_profile_0465,"[{""ambient_temp_c"": 33.288, ""end_ms"": 18100, ""engine_load"": 0.6046608, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.288, ""end_ms"": 49300, ""engine_load"": 0.87632, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.288, ""end_ms"": 87100, ""engine_load"": 0.7273455999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.288, ""end_ms"": 120000, ""engine_load"": 0.8325039999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1708,120000,0:0:6000,638e33e5ed853a0e9d0639106df7d5c80efde7e6cdf6c75a2b727ad62d2dda59,4a83a74678a609afa3185395ffc094712d6523346359e060463794e30a4ff8c1,0
current_0466,ACTUATOR,fan_stuck_off,permanent,0,0,25000,13700,operating_family_3,development-train,current_profile_0466,"[{""ambient_temp_c"": 33.291, ""end_ms"": 18100, ""engine_load"": 0.6047781, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.291, ""end_ms"": 49300, ""engine_load"": 0.87649, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.291, ""end_ms"": 87100, ""engine_load"": 0.7274866999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.291, ""end_ms"": 120000, ""engine_load"": 0.8326655, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1709,120000,0:0:6000,4720266a2ac23aef9fe4f77446796f2f838f5c8ccba22489ab51f35b60dfff42,0bd1fbac83e95764a5ca9324a83d7dbd0f4691c399b11fde50fce1cd095b5282,0
current_0467,ACTUATOR,fan_stuck_off,permanent,0,0,25300,18500,operating_family_3,development-train,current_profile_0467,"[{""ambient_temp_c"": 33.294, ""end_ms"": 18100, ""engine_load"": 0.6048954, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.294, ""end_ms"": 49300, ""engine_load"": 0.87666, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.294, ""end_ms"": 87100, ""engine_load"": 0.7276277999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.294, ""end_ms"": 120000, ""engine_load"": 0.832827, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1710,120000,0:0:6000,6bdedab4aed5ad5c4acf9100fab0491725302d93a1eebe4315356c788476fefe,819e77da878a988dbe16fa1e2a076144627a9024f8ff17b583c9582a6de79a15,0
current_0468,TIMING,deadline_miss,transient,0,0,25600,100,operating_family_3,development-train,current_profile_0468,"[{""ambient_temp_c"": 33.297, ""end_ms"": 18100, ""engine_load"": 0.6050127, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.297, ""end_ms"": 49300, ""engine_load"": 0.87683, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.297, ""end_ms"": 87100, ""engine_load"": 0.7277688999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.297, ""end_ms"": 120000, ""engine_load"": 0.8329884999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1711,120000,0:0:6000,d2e5d642898d90d994d3fd84b9d09cae258546cc8d9f13eec4d34f864369459e,a257c0c465b803ce1f14e3ca0d116ab43ea51ef264845d9125cad46b3cb6dfe4,0
current_0469,TIMING,deadline_miss,intermittent,0,0,25900,13700,operating_family_3,development-train,current_profile_0469,"[{""ambient_temp_c"": 33.3, ""end_ms"": 18100, ""engine_load"": 0.60513, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.3, ""end_ms"": 49300, ""engine_load"": 0.877, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.3, ""end_ms"": 87100, ""engine_load"": 0.72791, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.3, ""end_ms"": 120000, ""engine_load"": 0.83315, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1712,120000,0:0:6000,ba15dc4b8a2fac4ebf5e4801cb7c914aa854fa33915a496873f52599f98396b2,2985c455c30b6ef38c09424aaa66f8e96aa7dbdac8edf852a5c492f6ba1e40cb,0
current_0470,TIMING,deadline_miss,permanent,0,0,26200,18500,operating_family_3,development-train,current_profile_0470,"[{""ambient_temp_c"": 33.303, ""end_ms"": 18100, ""engine_load"": 0.6052472999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.303, ""end_ms"": 49300, ""engine_load"": 0.87717, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.303, ""end_ms"": 87100, ""engine_load"": 0.7280511, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.303, ""end_ms"": 120000, ""engine_load"": 0.8333115, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1713,120000,0:0:6000,84a24d5ab73c8325ae6633e2c003c4accb4829f0aa7897d941cb6a56e4bf9e20,cf8f415b3c1f36c07ae0f11116da37c702ca3fb8adf9f8bd92e549a1dbbee2b5,0
current_0471,TIMING,task_delay,transient,500,0,26500,9700,operating_family_3,development-train,current_profile_0471,"[{""ambient_temp_c"": 33.306, ""end_ms"": 18100, ""engine_load"": 0.6053645999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.306, ""end_ms"": 49300, ""engine_load"": 0.87734, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.306, ""end_ms"": 87100, ""engine_load"": 0.7281922, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.306, ""end_ms"": 120000, ""engine_load"": 0.833473, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1714,120000,0:0:6000,f308a9eedff222b10f98d0670d9f16af458c6ff77143457958e2f38c5099d822,28a94dcccf6ca0a207faaef4e88c5196b8e678a54e473190da8241280d1b56d4,0
current_0472,TIMING,task_delay,intermittent,500,0,26800,13700,operating_family_3,development-train,current_profile_0472,"[{""ambient_temp_c"": 33.309, ""end_ms"": 18100, ""engine_load"": 0.6054818999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.309, ""end_ms"": 49300, ""engine_load"": 0.87751, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.309, ""end_ms"": 87100, ""engine_load"": 0.7283333, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.309, ""end_ms"": 120000, ""engine_load"": 0.8336345, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1715,120000,0:0:6000,134b776f0c94b5fce4fe592529895c4cda692acf1b40fb13d2ddc8399b0adb8d,aecabce998cbf29b433cd48d6db0c58faf5b2fb9256e98b037ae77aa8ca81c42,0
current_0473,TIMING,task_delay,permanent,500,0,24700,18500,operating_family_3,development-train,current_profile_0473,"[{""ambient_temp_c"": 33.312, ""end_ms"": 18100, ""engine_load"": 0.6055992, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.312, ""end_ms"": 49300, ""engine_load"": 0.87768, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.312, ""end_ms"": 87100, ""engine_load"": 0.7284744, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.312, ""end_ms"": 120000, ""engine_load"": 0.833796, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1716,120000,0:0:6000,cb2d33b2f156887595816e4d19222ed9b9cef371ab6a71d756236acf9e04862d,a3829c19d91e6b5aebe9c932a53dbdc001d62da000d62c010fc38b8ff25d4c44,0
current_0474,NORMAL,baseline,none,0,0,120100,9700,operating_family_3,development-train,current_profile_0474,"[{""ambient_temp_c"": 33.315, ""end_ms"": 18100, ""engine_load"": 0.6057165, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.315, ""end_ms"": 49300, ""engine_load"": 0.87785, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.315, ""end_ms"": 87100, ""engine_load"": 0.7286155, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.315, ""end_ms"": 120000, ""engine_load"": 0.8339575, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1717,120000,0:0:6000,6284569a5fcf5ddb2fc71184ec7af01799ecb583dee9f7f14c0052ac248a3dad,4791bf53534ee90b18a9ca55025cf93f0cde98822506d9015ceb4c31a2a3ef36,0
current_0475,NORMAL,baseline,none,0,0,120100,13700,operating_family_3,development-train,current_profile_0475,"[{""ambient_temp_c"": 33.318, ""end_ms"": 18100, ""engine_load"": 0.6058338, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.318, ""end_ms"": 49300, ""engine_load"": 0.87802, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.318, ""end_ms"": 87100, ""engine_load"": 0.7287566, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.318, ""end_ms"": 120000, ""engine_load"": 0.8341189999999999, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]","[[30000, 99], [60000, 92]]",authorized_updates,1718,120000,0:0:6000,d951c6a2f548d94fbd603692ca118b462bdc21d939a89e781efdde916fe62397,ea25dd273d4fc9f24cd5430d7cd49266c0f35f465a7cee35b1a85ee4f8136122,0
current_0476,NORMAL,baseline,none,0,0,120100,18500,operating_family_3,development-train,current_profile_0476,"[{""ambient_temp_c"": 33.321, ""end_ms"": 18100, ""engine_load"": 0.6059511, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 0, ""vehicle_speed_kph"": 72.44999999999999}, {""ambient_temp_c"": 33.321, ""end_ms"": 49300, ""engine_load"": 0.87819, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 18100, ""vehicle_speed_kph"": 105}, {""ambient_temp_c"": 33.321, ""end_ms"": 87100, ""engine_load"": 0.7288977, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 49300, ""vehicle_speed_kph"": 87.14999999999999}, {""ambient_temp_c"": 33.321, ""end_ms"": 120000, ""engine_load"": 0.8342805, ""external_airflow_factor"": 0, ""road_slope_percent"": 0, ""start_ms"": 87100, ""vehicle_speed_kph"": 99.75}]",[],static_target,1719,120000,0:0:6000,0420be9be65bc48914c01bdb3d81cefa355a0cf0ce6581f51a93dc43230e6eec,06bae55ab37dcf74f88cb8ae3c57242bec1052d3a11b2b4131b4991e27103250,0
